Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
11;1066711;2НДФЛ;Ремонт;1;0.18;мужской;1;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1066731;2НДФЛ;Ремонт;1;0.59;мужской;0;0;высшее;рабочий;>250;0;62;30;Другое;ЗАО;холост / не замужем;1;0;0;0;0;0;0;0;0;0;1;5;0;80;5;3;0;13;38;0;0;0;0;0;0;0
11;1066751;Поступление зарплаты на счет;Ремонт;0;0.36;мужской;0;0;высшее;специалист;>250;1;21;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1066771;2НДФЛ;Ремонт;1;0.17;мужской;1;0;среднее-специальное;специалист;>250;0;309;48;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1066791;Форма банка (без печати работодателя);Ремонт;0;0.2;женский;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1066811;Форма банка (без печати работодателя);Обучение;1;0.09;женский;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1066831;2НДФЛ;Покупка автомобиля;1;0.44;мужской;0;0;высшее;менеджер высшего звена;>250;3;57;25;Торговля;ЗАО;холост / не замужем;1;1;0;0;0;0.0175438596;1;3;1;1;0.5555555556;5;4;56;9;2;0;1;46;1;0;0;0;0;0;0
11;1066851;Поступление зарплаты на счет;Ремонт;1;0.29;женский;0;0;высшее;специалист;>250;0;20;33;Торговля;ООО;холост / не замужем;2;1;1;1;1;0.5360824742;0;1;0;0;0.3333333333;3;6;45;9;2;0;5;90;1;1;1;1;0;0;0
11;1066871;2НДФЛ;Ремонт;1;0.28;мужской;0;0;среднее;вспомогательный персонал;>250;0;11;49;Другое;Государственное предприятие;женат / замужем;5;4;3;1;0;0.0520833333;0;2;1;1;0.1111111111;3;24;273;27;2;3;0;104;1;0;0;0;0;0;0
11;1066891;;Покупка автомобиля;0;;мужской;3;0;высшее;другое;;1;87;44;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1066911;Поступление зарплаты на счет;Ремонт;0;0.03;женский;2;0;высшее;менеджер среднего звена;>250;0;75;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1066931;Форма банка (без печати работодателя);Отпуск;1;0.12;женский;1;0;высшее;специалист;>250;0;8;52;Другое;ОАО;женат / замужем;1;0;0;0;0;0;1;0;0;0;0;0;4;64;4;0;0;33;81;0;0;0;0;0;0;0
11;1066951;2НДФЛ;Покупка земли;1;0.38;женский;0;0;среднее-специальное;специалист;>250;0;103;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1066971;Поступление зарплаты на счет;Другое;1;0.21;мужской;0;0;среднее-специальное;менеджер среднего звена;>250;0;6;31;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1066991;Поступление зарплаты на счет;Покупка земли;0;0.48;женский;1;0;высшее;специалист;< 50;0;53;27;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067011;Поступление зарплаты на счет;Ремонт;1;0.52;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;22;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067031;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.43;женский;0;0;среднее;вспомогательный персонал;>250;1;24;52;Торговля;ООО;разведен / разведена;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
11;1067051;2НДФЛ;Покупка недвижимости/ строительство;1;0.43;мужской;1;0;высшее;рабочий;>250;3;12;28;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067071;Поступление зарплаты на счет;Покупка автомобиля;1;0.38;женский;1;0;незаконченное высшее;вспомогательный персонал;>250;0;83;37;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
11;1067091;Поступление зарплаты на счет;Ремонт;0;0.26;мужской;0;0;высшее;специалист;>250;0;12;25;Информационные технологии;ЗАО;холост / не замужем;2;0;0;0;0;0;0;0;0;0;0.3333333333;1;2;35;3;0;1;9;72;0;0;0;0;0;0;0
11;1067111;Поступление зарплаты на счет;Ремонт;1;0.47;женский;0;0;незаконченное высшее;специалист;>250;1;12;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067131;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.57;мужской;2;0;высшее;менеджер среднего звена;< 50;0;18;40;Другое;ЗАО;женат / замужем;1;1;0;0;0;0.1505376344;1;0;0;0;0.5714285714;5;2;237;7;2;1;24;84;1;0;0;0;0;0;0
11;1067151;Форма банка (без печати работодателя);Ремонт;1;0.59;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;99;38;Торговля;ООО;холост / не замужем;1;1;1;0;0;0.0062111801;0;1;0;0;0.375;3;5;160;8;1;2;5;106;1;0;0;0;0;0;0
11;1067171;Поступление зарплаты на счет;Покупка автомобиля;1;0.31;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067191;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.26;мужской;0;0;среднее-специальное;менеджер высшего звена;< 50;0;88;45;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067211;Поступление зарплаты на счет;Покупка автомобиля;1;0.48;мужской;0;0;среднее;рабочий;>250;0;30;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067231;2НДФЛ;Ремонт;1;0.47;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;102;44;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067251;2НДФЛ;Ремонт;1;0.09;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;18;38;Другое;Иная форма;женат / замужем;2;2;2;2;0;0.0441176471;0;0;0;0;0.1;1;9;65;10;0;3;6;111;1;0;0;0;0;0;0
11;1067271;2НДФЛ;Покупка автомобиля;0;0.38;мужской;0;0;высшее;вспомогательный персонал;>250;1;37;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067291;Поступление зарплаты на счет;Покупка бытовой техники;0;0.22;женский;2;0;высшее;специалист;>250;0;121;34;Торговля;ООО;женат / замужем;2;2;1;1;1;0.2394366197;0;1;1;1;0.7142857143;5;2;108;7;3;0;1;103;1;0;0;0;0;0;0
11;1067311;2НДФЛ;Ремонт;0;0.11;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;22;34;Торговля;ЗАО;женат / замужем;3;3;1;1;1;;;;;;;;;;;;;;;;;;;;;
11;1067331;Поступление зарплаты на счет;Другое;0;0.37;женский;0;0;высшее;менеджер среднего звена;< 50;0;121;53;Другое;ООО;женат / замужем;0;0;0;0;0;0.0056179775;0;0;0;0;0.125;1;7;177;8;0;5;23;92;1;0;0;0;0;0;0
11;1067351;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.31;женский;0;0;высшее;менеджер высшего звена;< 50;3;9;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067371;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.36;женский;1;0;высшее;специалист;< 50;0;51;35;Торговля;ООО;женат / замужем;2;2;2;2;2;0;0;0;0;0;0.5;1;1;6;2;0;0;7;47;0;0;0;0;0;0;0
11;1067391;Форма банка (без печати работодателя);Ремонт;1;0.49;женский;1;0;среднее-специальное;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067411;Поступление зарплаты на счет;Ремонт;0;0.2;женский;1;0;высшее;специалист;>250;0;50;31;Информационные технологии;ООО;разведен / разведена;4;1;1;0;0;0.2375;0;1;1;0;0.3333333333;2;4;61;6;2;0;2;67;1;0;0;0;1;0;0
11;1067431;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.53;женский;0;0;высшее;менеджер среднего звена;>250;1;15;28;Торговля;ООО;женат / замужем;2;2;2;2;0;0;0;0;0;0;0.5;2;2;21;4;0;1;9;10;0;0;0;0;0;0;0
11;1067451;2НДФЛ;Покупка автомобиля;0;0.3;мужской;1;0;высшее;менеджер среднего звена;>250;0;64;34;Торговля;ООО;женат / замужем;2;2;2;2;2;0;0;0;0;0;0;0;4;37;4;0;1;8;35;0;0;0;0;0;0;0
11;1067471;Свободная форма с печатью работодателя;Ремонт;1;0.51;женский;0;0;высшее;менеджер среднего звена;< 50;0;18;31;Другое;ООО;женат / замужем;2;2;1;1;1;0.0053475936;0;0;0;0;0.6666666667;4;2;186;6;3;0;13;71;1;0;0;0;0;0;0
11;1067491;2НДФЛ;Покупка автомобиля;0;0.2;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;14;25;Другое;ЗАО;холост / не замужем;1;0;0;0;0;0;1;1;1;1;0.5;1;1;5;2;1;1;1;26;0;0;0;0;0;0;0
11;1067511;2НДФЛ;Покупка недвижимости/ строительство;0;0.17;женский;0;0;высшее;специалист;>250;0;141;35;Другое;ОАО;разведен / разведена;3;3;3;3;3;0.0104166667;0;0;0;0;0;0;5;95;5;0;1;24;103;1;0;0;0;0;0;0
11;1067531;Поступление зарплаты на счет;Покупка автомобиля;1;0.57;женский;0;0;высшее;специалист;>250;0;9;28;Другое;ОАО;холост / не замужем;1;1;0;0;0;0.2365591398;0;0;0;0;0.5;2;2;71;4;0;0;22;98;1;1;1;1;0;0;0
11;1067551;Поступление зарплаты на счет;Другое;1;0.08;мужской;0;0;среднее-специальное;специалист;>250;0;8;40;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;12;1;0;0;52;52;0;0;0;0;0;0;0
11;1067571;Форма банка (без печати работодателя);Другое;1;0.51;мужской;0;0;незаконченное высшее;специалист;>250;0;58;33;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.032;0;0;0;0;0.3333333333;2;4;121;6;1;1;9;52;1;0;0;0;0;0;0
11;1067591;2НДФЛ;Покупка автомобиля;1;0.42;мужской;1;0;высшее;специалист;>250;1;36;34;Другое;ООО;женат / замужем;0;0;0;0;0;0.1351351351;0;1;0;0;0.4;2;3;64;5;1;3;5;68;1;0;0;0;0;0;0
11;1067611;2НДФЛ;Ремонт;1;0.21;женский;0;0;высшее;специалист;>250;0;60;51;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067631;2НДФЛ;Покупка автомобиля;1;0.42;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;1;13;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067651;Форма банка (без печати работодателя);Отпуск;1;0.47;женский;0;0;незаконченное высшее;менеджер среднего звена;>250;0;46;28;Торговля;ООО;холост / не замужем;2;0;0;0;0;0.0055865922;0;0;0;0;0.5;5;5;178;10;2;1;4;46;1;0;0;0;0;0;0
11;1067671;Форма банка (без печати работодателя);Ремонт;1;0.39;мужской;0;0;среднее-специальное;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067691;Поступление зарплаты на счет;Покупка автомобиля;1;0.48;мужской;2;0;высшее;менеджер среднего звена;>250;1;106;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067711;2НДФЛ;Ремонт;1;0.4;женский;1;0;среднее-специальное;вспомогательный персонал;< 50;3;12;31;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.5;1;1;24;2;1;0;10;83;0;0;0;0;0;0;0
11;1067731;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.17;мужской;0;0;среднее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1067751;Поступление зарплаты на счет;Ремонт;1;0.44;женский;1;0;незаконченное высшее;вспомогательный персонал;>250;0;6;28;Торговля;ООО;холост / не замужем;1;1;1;0;0;0;0;2;0;0;1;2;0;8;2;1;0;2;3;0;0;0;0;0;0;0
11;1067771;;Ремонт;0;;женский;1;0;Высшее/Второе высшее/Ученая степень;другое;;0;11;37;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
